Id_busqueda,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,tweet_prepro,polarity,alojamientos,producto,seguridad,clima
1,1240909822180155392,2021-08-14 23:42:08+00:00, ,1426690633524256768,es, , , , ,Twitter for Android,"RT @gruponovasl: Después de cumplir el deber, el descanso es un placer!!! 
(Fotos @paradores Parador de Granada mantenimiento de Jardineria…",después cumplir deber descanso placer foto parador granada mantenimiento jardinerio,P,1,0,0,0
1,1002538041884454913,2021-08-14 23:29:25+00:00, ,1426687434595635204,es, , , , ,Twitter for iPad,"#Historia para @LieutenantDans7! El shortstop de Los #Braves conectó su cuadrangular número 21 en la temporada rompiendo la marca para un parador en corto en la historia de la franquicia. 
El récord le pertenecía a Denis Menke, quien conectó 20 con los Milwaukee Braves de 1964 https://t.co/D2ZXneSeOV",historia shortstop brave conectar cuadrangular número temporada romper marca parador corto historia franquicia récord pertenecer denis menke conectar milwaukee brave,P,1,1,0,1
1,1373511527412629504,2021-08-14 23:25:32+00:00, ,1426686457750691842,es, , , , ,Twitter for Android,"Fábula Ilustrada de Benigno Espinosa Calderón 
Nasrudín dejó dormido en el parador a su Camello. Auscultó los bronquios del Califa. Le tomó la presión arterial. La bella esposa del Califa, le preguntó :-¿ Qué le doy por la mañana , Doctor ?- Si amanece dele los buenos días. https://t.co/Iha7ka2YUA",fábula ilustrado benigno espinoso calderón nasrudín dejar dormido parador camello auscultar bronquio califo tomar presión arterial bello esposa califo preguntar dar mañana doctor si amanecer delar buen día,P,1,0,0,1
1,881361771197583360,2021-08-14 23:08:26+00:00, ,1426682152901652492,es, , , , ,Twitter for Android,"RT @chicachick_2: ¡OFERTA!
Durante el mes de agosto, compra a mitad de precio:
LA LEY DEL PUEBLO de @roberheavy 
📱https://t.co/wVYNGxgsVB
S…",ofeo mes agosto comprar mitad precio ley pueblo s,P,0,0,1,0
1,119071109,2021-08-14 23:00:13+00:00, ,1426680084547706881,es, , , , ,Twitter for Android,"@itineratur 😵, creía como un iluso que después de encontrar la judería habían decidido construir el parador en otro sitio.",creer iluso después encontrar judería decidido construir parador sitio,P,1,0,0,0
1,946056489705369600,2021-08-14 22:38:42+00:00, ,1426674672431665152,es, , , , ,Twitter for Android,"RT @itineratur: 18/ Fue descubierta en el año 2003 con motivo de la construcción de un Parador Nacional y excavada a partir del 2009. 

📷 I…",descubierto año motivo construcción parador nacional excavado partir i,P,1,0,0,0
1,445265553,2021-08-14 22:28:05+00:00, ,1426671997191434241,es, , , , ,Twitter for Android,que ganas de tomarme una birra en el parador,gana tomar yo birro parador,P,1,0,0,0
1,1601835949,2021-08-14 22:26:10+00:00, ,1426671516461195264,es, , , , ,Twitter for iPhone,"@luisabeledo Muy bonito! Parece un parador, no?",bonito parecer parador,P,1,0,0,0
1,1292131271817285633,2021-08-14 22:15:56+00:00, ,1426668943377412097,es, , , , ,Twitter for Android,@superavitfiscal Bar en Güemes. Y al otro día escapadita al parador en camino al cuadrado,bar g eme día escapadita parador camino cuadrado,P,1,1,0,1
1,1413428850,2021-08-14 22:14:58+00:00, ,1426668698161590279,es, , , , ,Twitter for Android,Primer día del finde largo y mis padres tienen el parador ocupado al 100%. La felicidat🥰❤,primero día finde largo padre parador ocupado felicidat,P,1,0,0,1
1,1561417314,2021-08-14 22:12:19+00:00, ,1426668032504614920,es, , , , ,Twitter for Android,"RT @aceytuno: En los Montes do Gato no queremos plantar máquinas, sino árboles.

No queremos polígonos industriales sino bosques.

No quere…",monte do gato querer plantar máquina sino árbol querer polígono industrial sino bosque querer,P,0,1,0,0
1,2150869265,2021-08-14 22:11:04+00:00, ,1426667718531485697,es, , , , ,Twitter for Android,"RT @honorio_aguilar: Ribeira Sacra, Ourense. Entre los monasterios el de Santo Estevo fue restaurado como Parador Nacional, un ejemplo de a…",ribeira sacro ourense monasterio santo estar restaurado parador nacional ejemplo,P,1,1,0,0
1,163671820,2021-08-14 22:10:02+00:00, ,1426667457855492096,es, , , , ,Twitter for Android,Quién coño va a un parador Nacional a cenar y se pide una tostada,quién coño ir parador nacional cenar pedir tostada,P,1,1,0,0
1,1038521463022776320,2021-08-14 22:00:58+00:00, ,1426665174744936454,es, , , , ,Twitter Web App,No podemos dejar de citar la mega polémica de la construcción del Parador Nacional que está entre los restos arqueológicos y para cuya construcción hubo que destruir partes significativas de la judería. https://t.co/sEzI35XtRM,poder dejar citar mego polémico construcción parador nacional resto arqueológico cuyo construcción destruir parte significativo judería,P,1,0,0,0
1,166517506,2021-08-14 21:57:35+00:00, ,1426664323737346048,es, , , , ,Besocy_Oficial,Elige al mejor jugador del Alavés ante el Real Madrid y gana una escapada a un parador https://t.co/r1pULrFmgX,elegir mejor jugador alavés real madrid ganar escapada parador,P,1,0,0,0
1,3361156594,2021-08-14 21:51:00+00:00, ,1426662667696082948,es, , , , ,Twitter for Android,Los pasacalle  que cubren todo el parador del paso los vendí yo y ni así me ofrecieron una entrada jajaja,pasacalle cubrir parador paso vender así ofrecer entrada risa,P,1,0,0,0
1,807209261893873665,2021-08-14 21:45:14+00:00, ,1426661215535878147,es, , , , ,Twitter for Android,"RT @chicachick_2: ¡OFERTA!
Durante el mes de agosto, compra a mitad de precio:
LA LEY DEL PUEBLO de @roberheavy 
📱https://t.co/wVYNGxgsVB
S…",ofeo mes agosto comprar mitad precio ley pueblo s,P,0,0,1,0
1,881219441543053312,2021-08-14 21:45:03+00:00, ,1426661169067139076,pt, , , , ,Twitter for iPhone,"RT @OriquesYuri: Moça que pegou o Vila Militar 51 (parador) as 18:32, eu estou apaixonado por voce",mo pegou vila militar parador as eu estou apaixonado voce,P,1,0,1,0
1,145314758,2021-08-14 21:40:02+00:00, ,1426659905491058697,es, , , , ,Twitter for Android,"Kevin Newman se convierte en el primer parador en corto de #LosPiratas desde 1910 en dar 4 extra bases en un juego, el último fue Honus Wagner.
#LetsGoBucs
#HazloGrande https://t.co/YIBJgVH1FB",kevin newman convertir primero parador corto lospirato dar extra base juego último honus wagner letsgobuc hazlogrande,P,1,0,0,0
1,915560863364509697,2021-08-14 21:38:41+00:00, ,1426659566717186048,es, , , , ,Twitter for Android,Ese día yo estaba en el parador de Brahma plena pesca del dorado con mucho vodka encima llorando por el 🤣 https://t.co/CTdvYhrYNv,día parador brahma pleno pesca dorado vodka encima llorar,P,1,0,0,1
1,443151575,2021-08-14 21:37:28+00:00, ,1426659259358535683,es, , , , ,Twitter for iPhone,Parador de Vilalba https://t.co/4lu58znlRV,parador vilalbo,P,1,0,0,0
1,1114553040659460097,2021-08-14 21:32:33+00:00, ,1426658021988605955,pt, , , , ,Twitter for Android,"Moça que pegou o Vila Militar 51 (parador) as 18:32, eu estou apaixonado por voce",mo pegou vila militar parador as eu estou apaixonado voce,P,1,0,1,0
1,2268965956,2021-08-14 21:31:31+00:00, ,1426657761824227330,es, , , , ,Twitter for Android,"RT @aceytuno: En los Montes do Gato no queremos plantar máquinas, sino árboles.

No queremos polígonos industriales sino bosques.

No quere…",monte do gato querer plantar máquina sino árbol querer polígono industrial sino bosque querer,P,0,1,0,0
1,2268965956,2021-08-14 21:30:10+00:00, ,1426657424468062209,es, , , , ,Twitter for Android,"RT @aceytuno: En los Montes do Gato no queremos plantar máquinas, sino bosques, que sea un Parque Natural de aprovechamiento forestal del p…",monte do gato querer plantar máquina sino bosque parque natural aprovechamiento forestal p,P,0,1,0,0
1,1209949121450315776,2021-08-14 21:23:52+00:00, ,1426655838081531904,es, , , , ,Twitter for Android,"@itineratur No, ya... Lo de la desidia me lo sé...
Y lo del parador no tiene nombre. ¡Ahí no se tenía que construir nada!",desidia saber parador nombre ahí construir,P,1,0,0,0
1,1038521463022776320,2021-08-14 21:21:14+00:00, ,1426655176405012489,es, , , , ,Twitter Web App,"@Lenich7 Gracias, Lenich. Fue al construir el parador, esa fortaleza es MUY grande, son 50 mil metros cuadrados, una de las más grandes de España y la judería ocupará unos 4500. A parte de la habitual desidia, claro, si no inviertes qué vas a encontrar.",gracias lenich construir parador fortaleza grande mil metro cuadrado grande españa judería ocupar parte habitual desidia claro si invertir ir encontrar,P,1,0,0,0
1,4394080763,2021-08-14 21:21:13+00:00, ,1426655171304644613,es, , , , ,Twitter for Android,"RT @aceytuno: En los Montes do Gato no queremos plantar máquinas, sino bosques, que sea un Parque Natural de aprovechamiento forestal del p…",monte do gato querer plantar máquina sino bosque parque natural aprovechamiento forestal p,P,0,1,0,0
1,4394080763,2021-08-14 21:19:47+00:00, ,1426654808660971522,es, , , , ,Twitter for Android,"RT @aceytuno: En los Montes do Gato no queremos plantar máquinas, sino árboles.

No queremos polígonos industriales sino bosques.

No quere…",monte do gato querer plantar máquina sino árbol querer polígono industrial sino bosque querer,P,0,1,0,0
1,1154389520281939968,2021-08-14 21:19:36+00:00, ,1426654766348787712,es, , , , ,Twitter for Android,"@MeMoratilla @FloridaEspanola hoy convertido en el Parador Nacional de Santiago. En 1503 Isabel la Católica prescribe al gobernador Ovando que ""haga en las poblaciones donde él viera que fuera más necesario casa para hospitales en que se acojan y curen los pobres, así de los cristianos como de los indios.""",hoy convertido parador nacional santiago isabel católico prescribir gobernador ovando hacer población ver necesario casa hospital acoger curar pobre así cristiano indio,P,1,0,0,0
1,116719228,2021-08-14 21:13:21+00:00, ,1426653192956354560,es, , , , ,Twitter Web App,"En los Montes do Gato no queremos plantar máquinas, sino árboles.

No queremos polígonos industriales sino bosques.

No queremos que sea un megaparque de macroeólicos sino un Parque Natural de Interés Arqueológico con el primer Parador Nacional de madera de pino gallego.

#PNGato https://t.co/fKYCLMLqvY",monte do gato querer plantar máquina sino árbol querer polígono industrial sino bosque querer megaparcar macroeólico sino parque natural interés arqueológico primero parador nacional madera pino gallego pngato,P,1,1,0,0
1,21060368,2021-08-14 21:11:51+00:00, ,1426652815166947333,en, , , , ,Twitter Web App,"@waltshaub Well, then I guess all of us that laughed ourselves silly have brain damage too...the kind called ""imagination"" and ""sense of humor."" 😉 Parador Forever!",well then i guess a el of us that laughed ourselves silly have brain damage too the kind called imagination and sense of humor parador forever,P,1,0,0,0
1,145314758,2021-08-14 21:07:39+00:00, ,1426651757334126592,es, , , , ,Twitter for Android,"Kevin Newman de 4-4, sin dudas este debe ser el mejor encuentro en la temporada para nuestro parador en corto.
#LetsGoBucs
#HazloGrande",kevin newman duda deber ser mejor encuentro temporada parador corto letsgobuc hazlogrande,P,1,0,0,1
1,209075024,2021-08-14 21:06:38+00:00, ,1426651503268442114,es, , , , ,Twitter for Android,"RT @aceytuno: En los Montes do Gato no queremos plantar máquinas, sino bosques, que sea un Parque Natural de aprovechamiento forestal del p…",monte do gato querer plantar máquina sino bosque parque natural aprovechamiento forestal p,P,0,1,0,0
1,366181978,2021-08-14 21:05:04+00:00, ,1426651106646675467,es, , , , ,Twitter for Android,"RT @itineratur: 18/ Fue descubierta en el año 2003 con motivo de la construcción de un Parador Nacional y excavada a partir del 2009. 

📷 I…",descubierto año motivo construcción parador nacional excavado partir i,P,1,0,0,0
1,246021194,2021-08-14 21:01:32+00:00, ,1426650219643539460,es, , , , ,Twitter Web App,@fmendiguren Vale la pena dormir una noche en el Parador Nacional de Baiona. Y cenar en su restaurante.,valer pena dormir noche parador nacional baiona cenar restaurante,P,1,1,0,0
1,21060368,2021-08-14 21:01:12+00:00, ,1426650133089902595,en, , , , ,Twitter Web App,"@waltshaub Could sure use a tale of Parador right now, sir.  The real world is just too damn sad. 😢",could sure usar tale of parador right now sir the real world is just too damn sad,P,1,0,0,0
1,1705683222,2021-08-14 20:53:51+00:00, ,1426648283573850115,es, , , , ,Twitter Web App,"RT @aceytuno: En los Montes do Gato no queremos plantar máquinas, sino bosques, que sea un Parque Natural de aprovechamiento forestal del p…",monte do gato querer plantar máquina sino bosque parque natural aprovechamiento forestal p,P,0,1,0,0
1,2265201576,2021-08-14 20:52:44+00:00, ,1426648004212129793,es, , , , ,Twitter for iPhone,"Parador y express??? Esa perra mamada que tapatíos, mínimo pongan qué hay dos diferentes tipos de macro 😡 Los perdono nada más por que sus mujeres son las más pinches bellas alv",parador express perra mamada tapatío mínimo poner dos diferente tipo macro perdonar mujer pinchar bello alv,P,1,0,0,0
1,116719228,2021-08-14 20:51:26+00:00, ,1426647674745409536,es, , , , ,Twitter Web App,"En los Montes do Gato no queremos plantar máquinas, sino bosques, que sea un Parque Natural de aprovechamiento forestal del proyecto Life RedForest Clima con el primer Parador Nacional de Madera de pino gallego. https://t.co/T5vDnXPrP6",monte do gato querer plantar máquina sino bosque parque natural aprovechamiento forestal proyecto life redforest clima primero parador nacional madera pino gallego,P,1,1,0,1
1,797257949555097600,2021-08-14 20:49:12+00:00, ,1426647114818404355,es, , , , ,Twitter Web App,"RT @chicachick_2: ¡OFERTA!
Durante el mes de agosto, compra a mitad de precio:
LA LEY DEL PUEBLO de @roberheavy 
📱https://t.co/wVYNGxgsVB
S…",ofeo mes agosto comprar mitad precio ley pueblo s,P,0,0,1,0
1,922357287481757697,2021-08-14 20:25:50+00:00, ,1426641232034418692,es, , , , ,Twitter for Android,"RT @itineratur: 18/ Fue descubierta en el año 2003 con motivo de la construcción de un Parador Nacional y excavada a partir del 2009. 

📷 I…",descubierto año motivo construcción parador nacional excavado partir i,P,1,0,0,0
1,845307629819887616,2021-08-14 20:15:49+00:00, ,1426638711488458752,es, , , , ,Twitter for Android,RT @Isabel_MendozaC: En Celestino Gasca hay acción colectiva por el medio ambiente. Muchas gracias a quienes se sumaron hoy a la arborizaci…,celestino gasco acción colectivo medio ambiente mucho gracias sumar hoy arborizaci,P,0,0,1,0
1,1329826463974006791,2021-08-14 20:15:38+00:00, ,1426638665682403334,es, , , , ,Twitter for Android,"En Celestino Gasca hay acción colectiva por el medio ambiente. Muchas gracias a quienes se sumaron hoy a la arborización del área donde se colocó el nuevo parador fotográfico.

¿Tú que estás haciendo por tu comunidad?

#CompasDelMedioAmbiente 
@QuirinoOC @palasxpistolas https://t.co/eC72kb8jJJ",celestino gasco acción colectivo medio ambiente mucho gracias sumar hoy arborización área colocar nuevo parador fotográfico hacer comunidad compasdelmedioambiente,P,1,0,1,0
1,207691023,2021-08-14 20:12:17+00:00, ,1426637823235530754,es, , , , ,Twitter for Android,"RT @bballestin: Qué bonita💕
Federico García Lorca leyendo Doña Rosita a la actriz Margarita Xirgu y al escritor Cipriano Rivas Cherif en la…",bonito federico garcío lorcar leer doña rosito actriz margarita xirgu escritor cipriano rivo cherif,P,0,0,0,0
1,524691009,2021-08-14 20:09:16+00:00, ,1426637063730966528,es, , , , ,Twitter for Android,"RT @bballestin: Qué bonita💕
Federico García Lorca leyendo Doña Rosita a la actriz Margarita Xirgu y al escritor Cipriano Rivas Cherif en la…",bonito federico garcío lorcar leer doña rosito actriz margarita xirgu escritor cipriano rivo cherif,P,0,0,0,0
1,3816042916,2021-08-14 20:01:48+00:00, ,1426635187610398729,pt, , , , ,tevinobuzao,"RT @baconverso: Alô, @OficialBHTRANS 
Alô, @prefeiturabh 
Situação do ÚNICO ÔNIBUS PARADOR (linha 82) pra São Gabriel que passa no corredor…",situar do único nibus parador linha pra s gabriel passa corredor,P,1,0,0,0
1,1021882544382521345,2021-08-14 20:01:02+00:00, ,1426634992835235847,pt, , , , ,Twitter for Android,"Alô, @OficialBHTRANS 
Alô, @prefeiturabh 
Situação do ÚNICO ÔNIBUS PARADOR (linha 82) pra São Gabriel que passa no corredor central...
Tá na hora de ter mais ônibus, já que galera tá voltando a trabalhar... https://t.co/LNqfFdOWGg",situar do único nibus parador linha pra s gabriel passa corredor central tá na hora ter mais nibus já galera tá voltar trabalhar,P,1,0,0,1
1,1038521463022776320,2021-08-14 19:46:55+00:00, ,1426631439781711874,es, , , , ,chirr.app,"18/ Fue descubierta en el año 2003 con motivo de la construcción de un Parador Nacional y excavada a partir del 2009. 

📷 Infografías reconstrucción judería y sinagoga (fuente: https://t.co/BKu3BvSr7C). https://t.co/kKpiRcbntI",descubierto año motivo construcción parador nacional excavado partir infografía reconstrucción judería sinagogo fuente,P,1,0,0,0
1,1040282548121821185,2021-08-14 19:39:45+00:00, ,1426629635052294148,es, , , , ,Twitter for Android,"RT @munimadryn: #MADRYN | #HOY ESTAMOS DE #FERIA EN EL PARADOR MUNICIPAL 🎉🌈

¿Qué esperás para venir a recorrer ""Con Sabor a Madryn"" en la…",madryn hoy feria parador municipal esperar venir recorrer sabor madryn,P,1,0,0,0
1,380445775,2021-08-14 19:31:59+00:00, ,1426627681655853062,es, , , , ,Twitter for iPhone,RT @julian_ruiz: ¡Atención! Julián Ruiz estará en el Parador de Mojácar del 20 al 28 de agosto. Si alguno está por la zona y quiere conocer…,atención julián ruiz parador mojácar agosto si alguno zona querer conocer,N,1,0,0,0
1,431095938,2021-08-14 19:26:31+00:00, ,1426626308310814727,es, , , , ,Twitter for Android,RT @yolandacmorin: Y que tal si todos los palacetes veraniegos de los políticos se utilizan para ayudar a nuestros mayores??? Muchos están…,tal si palacete veraniego político utilizar ayudar mayor,N,0,0,0,1
1,140529078,2021-08-14 19:22:28+00:00, ,1426625288373481476,es, , , , ,Twitter for Android,"@munimadryn | #HOY ESTAMOS DE #FERIA EN EL PARADOR MUNICIPAL 🎉🌈

¿Qué esperás para venir a recorrer ""Con Sabor a Madryn"" en la Bajada 9? 
💻👇
https://t.co/8EWGAm117b https://t.co/GHlGGuZ9TO",hoy feria parador municipal esperar venir recorrer sabor madryn bajado,P,1,0,0,0
1,1128016384187932672,2021-08-14 19:17:20+00:00, ,1426623995156250627,es, , , , ,Twitter for Android,comimos en un parador de la ruta la mesera el amor de mi vida quiero volver,comer parador ruta mesera amor vida querer volver,P,1,1,0,0
1,2964992673,2021-08-14 19:17:00+00:00, ,1426623910729105414,en, , , , ,Twitter for iPhone,@SpringerBell_ The parador on the ormeau road is going nuts for Mayo!,the parador on the ormeau road is going nuts for mayo,P,1,0,0,0
1,189140632,2021-08-14 19:12:26+00:00, ,1426622762869616641,es, , , , ,WordPress.com,MIRAME 3: HABILITARON LAS REFACCIONES DE OTRO PARADOR PARA PERSONAS EN SITUACIÓN DE CALLE https://t.co/vdJupxRXJz,mirame habilitar refacción parador persona situación calle,P,1,0,0,1
1,282650848,2021-08-14 19:11:49+00:00, ,1426622604794814466,es, , , , ,Foursquare Swarm,"I'm at Parador El Pino in Algarrobo, La Vega https://t.co/nBcgiunasr",i m a et parador pino in algarrobo vega,P,1,0,0,0
1,145635079,2021-08-14 19:11:43+00:00, ,1426622583026470916,es, , , , ,Twitter for Android,"@Fiambrolo Ese parador Massa, mediante es del 60 de Tigre y por ahi no pasa? Los vecinos... denunciaron que se lo robaron!",parador massa mediante tigre ahi pasar vecino denunciar robar,P,1,0,0,0
1,2964992673,2021-08-14 19:06:12+00:00, ,1426621192862056449,en, , , , ,Twitter for iPhone,@Patrick87 Get down to the parador paddy!,get down to the parador paddy,P,1,0,0,0
1,1282417040851193857,2021-08-14 19:03:22+00:00, ,1426620478626615296,es, , , , ,Twitter Web App,RT @darioelque: Un mes abiertos y tuvieron que cerrar por conflictos y falta de apoyo especializado. Increíble que reemplazar asistentes so…,mes abierto cerrar conflicto faltar apoyo especializado increíble reemplazar asistente so,P,0,0,0,0
1,2923976693,2021-08-14 19:01:25+00:00, ,1426619991445606401,pt, , , , ,Twitter for iPhone,"@heynicius Pega 394 parador, soltar na avenida 8 e subir a avenida Paris",pegar parador soltar na avenida subir avenida pari,P,1,0,0,0
1,54579398,2021-08-14 18:40:01+00:00, ,1426614603077804044,es, , , , ,Buffer,"¡Atención! Julián Ruiz estará en el Parador de Mojácar del 20 al 28 de agosto. Si alguno está por la zona y quiere conocer a Julián, que contacte con el propio parador (teléfono 950 478 250)",atención julián ruiz parador mojácar agosto si alguno zona querer conocer julián contactar propio parador teléfono,N,1,0,0,0
1,3816042916,2021-08-14 18:36:24+00:00, ,1426613692276293633,pt, , , , ,tevinobuzao,"RT @mvsmonteiro: Salisburia, o ônibus circular parador “Sublime-Bizarro”. https://t.co/mane3U4Tan",salisburia nebur circular parador sublime bizarro,P,1,0,0,0
1,47591084,2021-08-14 18:34:38+00:00, ,1426613250289016836,pt, , , , ,Twitter for iPhone,"Salisburia, o ônibus circular parador “Sublime-Bizarro”. https://t.co/mane3U4Tan",salisburia nebur circular parador sublime bizarro,P,1,0,0,0
1,1398708175742849028,2021-08-14 18:23:43+00:00, ,1426610502936014851,es, , , , ,Twitter for Android,"RT @chicachick_2: ¡OFERTA!
Durante el mes de agosto, compra a mitad de precio:
LA LEY DEL PUEBLO de @roberheavy 
📱https://t.co/wVYNGxgsVB
S…",ofeo mes agosto comprar mitad precio ley pueblo s,P,0,0,1,0
1,1536270991,2021-08-14 18:12:54+00:00, ,1426607780656558082,es, , , , ,Twitter for iPhone,@AXL_TheScourge Es una parodia como: Moon over Parador https://t.co/LlassYusxX,parodia moon over parador,P,1,0,0,0
1,1271977250385166338,2021-08-14 18:12:46+00:00, ,1426607748087787520,pt, , , , ,Twitter for Android,"@heynicius Pega o ônibus parador, e pede pra descer na Toulon ou Colégio Bahia.
Aí você vai entrar na rua à direita (Av Paris) e seguir toda vida, vai ter um monte de gente com certeza indo direção à Unisuam!!!

Ah muita boa sorte, se for o Vestibular, eu fiz passei e ano que vem formo!",pegar nibu parador pedir pra descer na toulon ou colégio bahia aí voc vai entrar na rua direita a ev pari seguir todo vida vai ter um monte gente com certeza indo decir unisuam a eh muita boa sorte for vestibular eu fiz passei ano vem forir,N,1,0,0,0
1,1545075475,2021-08-14 18:07:11+00:00, ,1426606340823207942,es, , , , ,Twitter Web App,RT @yolandacmorin: Y que tal si todos los palacetes veraniegos de los políticos se utilizan para ayudar a nuestros mayores??? Muchos están…,tal si palacete veraniego político utilizar ayudar mayor,N,0,0,0,1
1,1166780568111079426,2021-08-14 18:04:07+00:00, ,1426605569146867714,es, , , , ,Twitter Web App,"-No tardan en atravesar el centro del pueblo y alcanzar una vieja casa, de estilo Luis XVI y que se alza sobre un alto a cuyos pies se extiende la espesura del bosque.-

Ese es. El Parador de Madame Gourmant. El mejor sitio de todo el Pays de Fontainbleau. https://t.co/aqVXx7nXFx",tardar atravesar centro pueblo alcanzar viejo casa estilo luis xvi alza alto cuyo pie extender espesura bosque parador madame gourmar mejor sitio pays fontainbleau,P,1,1,0,0
1,2334298850,2021-08-14 17:57:08+00:00, ,1426603811326603267,es, , , , ,Twitter for Android,quiere tener una cita romántica llendo al parador,querer tener cita romántico llendar parador,P,1,0,0,0
1,1165304078211174402,2021-08-14 17:37:57+00:00, ,1426598984324460556,ca, , , , ,Twitter for Android,"Parador Nacional d'Aiguablava(Begur)

Te'n recordes, Philip, que una vegada et vaig dir que t'assemblaves al Sean, un dels cirurgians de la sèrie Nip/Tuck?",parador nacional d aiguablavo begur n recorde philip vegada et vaig dir t assemblave de el cirurgian s rie nip tuck,P,1,0,0,0
1,1290694364243599361,2021-08-14 17:37:45+00:00, ,1426598934273826822,pt, , , , ,Twitter for iPhone,Ir pro centro amanhã cm o trem parador vai ser fd,ir pro centro amar cm trem parador vai ser fd,P,1,0,0,0
1,972083024828485632,2021-08-14 17:36:54+00:00, ,1426598719391207424,es, , , , ,Twitter for Android,"RT @DarioCapitani: Junto a Judith y Miguel, los impulsores de Parador 9, un enorme emprendimiento con el mejor servicio y atención! 
Sin du…",junto judith miguel impulsor parador enorme emprendimiento mejor servicio atención du,P,1,0,0,0
1,1091385797297741824,2021-08-14 17:27:22+00:00, ,1426596319171387408,es, , , , ,Twitter for Android,"@Nata_Salud @la_velez_ En estos días que estabas explicandole a @cositalindadmam como ir a un parador por Rionegro a comer frijolitos, me reí mucho, yo creo que ni de Antioquia eres. 😂",día explicar él ir parador rionegro comer frijolito reír creer antioquia,P,1,1,0,1
1,1214264418533462016,2021-08-14 17:16:43+00:00, ,1426593639967432704,es, , , , ,Twitter Web App,"RT @SpiritVictorian: Me informan de que en el Parador de mi pueblo están alojados Tom Hanks y Margot Robbie entre muchos otros, a las órden…",informar parador pueblo alojado tom hanks margot robbie órden,P,1,0,0,0
1,2479953871,2021-08-14 17:06:19+00:00, ,1426591022935683082,es, , , , ,Twitter for Android,"RT @paradores: ¡O camino dos Faros: un sendero por las señales del fin del mundo!

https://t.co/XCCvfId735 https://t.co/0JPfjqQkCF",camino dos faro sendero señal fin mundo,P,0,1,0,0
1,2479953871,2021-08-14 17:05:45+00:00, ,1426590882950782978,es, , , , ,Twitter for Android,"RT @paradores: ¡Ven a darte un chapuzón en nuestras piscinas!

https://t.co/RA9F3mski7 https://t.co/5VRKxMgtOd",ver dar tú chapuzón piscina,P,0,1,0,0
1,2479953871,2021-08-14 17:05:32+00:00, ,1426590828479328256,es, , , , ,Twitter for Android,"RT @paradores: OFERTA: 3 noches al precio de 2 con desayuno incluido.

Alarga tu estancia un día más. ¡Más de 95 Paradores entre los que el…",ofeo noche precio desayuno incluido alargar estancia día parador,P,1,1,0,1
1,140212046,2021-08-14 16:53:12+00:00, ,1426587722127454208,es, , , , ,Twitter for iPhone,"RT @DarioCapitani: Junto a Judith y Miguel, los impulsores de Parador 9, un enorme emprendimiento con el mejor servicio y atención! 
Sin du…",junto judith miguel impulsor parador enorme emprendimiento mejor servicio atención du,P,1,0,0,0
1,1267408084370063360,2021-08-14 16:47:09+00:00, ,1426586201235103748,es, , , , ,Twitter for Android,"@TurismodeCeuta 
Sres de turismo de Ceuta, la única forma de acceder a la puerta califal para personas con movilidad reducida es a través del parador de Ceuta y esto no está organizado. Por favor hablen cn @paradores  para facilitar ese acceso.",sres turismo ceuto único formar acceder puerta califal persona movilidad reducido través parador ceuto organizado favor hablar cn facilitar acceso,P,1,1,0,0
1,71636730,2021-08-14 16:45:56+00:00, ,1426585895285575688,es, , , , ,Twitter Web App,"RT @mnbmexico: ¡REFUERZO A MONCLOVA!🔥🔥

El parador en corto Addison Russell llega a @AcererosOficial proveniente de tierras asiáticas. El e…",refuerzo monclovo parador corto addison russell llegar proveniente tierra asiático,P,1,0,0,1
1,33506728,2021-08-14 16:37:22+00:00, ,1426583737702158339,pt, , , , ,Twitter for iPhone,@VianaNatalia Não canso de me lembrar de “Luar Sobre Parador”. Somos muito mais Parador do que outra coisa. Insistimos e resistimos a mudar isso. Uma grande nação do porvir que não chega nunca.,n cansar lembrar luar parador muito mais parador do outra coisa insistir resistir mudar isso uma grande na do porvir n chega nunca,P,1,0,0,0
1,192564880,2021-08-14 16:29:23+00:00, ,1426581730337591299,es, , , , ,Twitter for iPhone,"Como extraño cuando era pequeño y no me preocupaba por nada. Recuerdo solía viajar en carro y comía en restaurantes de carretera. Había uno llamado el parador rojo al cual siempre quería parar 😆. 
Quién diría que momentos así me ponen alegre y melancólico",extraño pequeño preocupar recuerdo soler viajar carro comer restaurante carretera llamado parador rojo siempre querer parar quién decir momento así poner alegre melancólico,N,1,1,0,0
1,1141666080886312960,2021-08-14 16:28:09+00:00, ,1426581417903919107,es, , , , ,Twitter for Android,"Me informan de que en el Parador de mi pueblo están alojados Tom Hanks y Margot Robbie entre muchos otros, a las órdenes de Wes Anderson. A pesar del calor, dan ganas de hacerse el encontradizo. 😬 https://t.co/VEgfVKUgrl",informar parador pueblo alojado tom hanks margot robbie orden wes anderson pesar calor dar gana hacer él encontradizo,N,1,0,1,1
1,380950521,2021-08-14 16:25:32+00:00, ,1426580761155555339,es, , , , ,dlvr.it,#Política Mirame 3: habilitaron las refacciones de otro parador para personas en situación de calle https://t.co/JkonGVd1au,política mirame habilitar refacción parador persona situación calle,P,1,0,0,1
